Strain,Stress,Strain Rate,Temperature
0.29785,87.52933,0.001,350
0.29836,87.37364,0.001,350
0.29934,87.44486,0.001,350
0.29993,87.60055,0.001,350
0.30033,87.75625,0.001,350
0.30072,87.91194,0.001,350
0.30112,88.06764,0.001,350
0.30153,88.22333,0.001,350
0.30194,88.37903,0.001,350
0.30234,88.46047,0.001,350
0.30273,88.30478,0.001,350
0.30311,88.14908,0.001,350
0.30362,87.99339,0.001,350
0.30434,87.83769,0.001,350
0.30548,87.9592,0.001,350
0.30645,88.11489,0.001,350
0.30785,88.2359,0.001,350
0.30841,88.0802,0.001,350
0.30896,87.92451,0.001,350
0.31057,87.85146,0.001,350
0.31195,88.00715,0.001,350
0.31352,88.16284,0.001,350
0.31607,88.07132,0.001,350
0.31718,87.91563,0.001,350
0.31797,87.75994,0.001,350
0.31892,87.78536,0.001,350
0.3196,87.94105,0.001,350
0.32003,88.09675,0.001,350
0.32046,88.25244,0.001,350
0.32085,88.40814,0.001,350
0.32124,88.56383,0.001,350
0.32226,88.71952,0.001,350
0.32323,88.87522,0.001,350
0.32443,88.81543,0.001,350
0.32528,88.65974,0.001,350
0.3268,88.68395,0.001,350
0.32955,88.81126,0.001,350
0.33201,88.65559,0.001,350
0.33312,88.4999,0.001,350
0.33395,88.3442,0.001,350
0.33492,88.18851,0.001,350
0.33585,88.2473,0.001,350
0.33644,88.40299,0.001,350
0.33701,88.55869,0.001,350
0.33855,88.71437,0.001,350
0.33906,88.87007,0.001,350
0.3396,89.02576,0.001,350
0.34027,89.18146,0.001,350
0.34279,89.33713,0.001,350
0.34478,89.49281,0.001,350
0.34647,89.34087,0.001,350
0.34729,89.18518,0.001,350
0.34852,89.03405,0.001,350
0.35037,89.18972,0.001,350
0.3511,89.34542,0.001,350
0.35177,89.50111,0.001,350
0.35272,89.65681,0.001,350
0.35559,89.65565,0.001,350
0.35842,89.49998,0.001,350
0.36038,89.3443,0.001,350
0.3645,89.23566,0.001,350
0.36638,89.39133,0.001,350
0.3673,89.54702,0.001,350
0.3683,89.70271,0.001,350
0.37014,89.78675,0.001,350
0.37121,89.63106,0.001,350
0.3722,89.47537,0.001,350
0.37323,89.31967,0.001,350
0.37521,89.17017,0.001,350
0.37631,89.32587,0.001,350
0.37704,89.48156,0.001,350
0.37807,89.63725,0.001,350
0.3797,89.79294,0.001,350
0.38051,89.94863,0.001,350
0.38189,90.06745,0.001,350
0.38293,89.91176,0.001,350
0.38412,89.75607,0.001,350
0.38517,89.88905,0.001,350
0.38583,90.04475,0.001,350
0.38641,90.20044,0.001,350
0.38766,90.35613,0.001,350
0.38933,90.25904,0.001,350
0.39041,90.10335,0.001,350
0.39423,90.1815,0.001,350
0.39882,90.28862,0.001,350
0.39966,90.44431,0.001,350
0.40043,90.60001,0.001,350
0.40171,90.7557,0.001,350
0.40255,90.62152,0.001,350
0.4033,90.46583,0.001,350
0.40385,90.31013,0.001,350
0.40441,90.15444,0.001,350
0.40537,89.99874,0.001,350
0.40744,89.84308,0.001,350
0.40905,89.84419,0.001,350
0.4096,89.99989,0.001,350
0.40998,90.15558,0.001,350
0.41053,90.31128,0.001,350
0.41304,90.41026,0.001,350
0.4149,90.54868,0.001,350
0.41593,90.70437,0.001,350
0.41693,90.85051,0.001,350
0.4186,90.69482,0.001,350
0.41934,90.53913,0.001,350
0.42012,90.38344,0.001,350
0.42115,90.31151,0.001,350
0.42246,90.4672,0.001,350
0.42339,90.6229,0.001,350
0.42422,90.77859,0.001,350
0.42488,90.93429,0.001,350
0.42593,90.83797,0.001,350
0.42653,90.68227,0.001,350
0.42829,90.59968,0.001,350
0.43426,90.75521,0.001,350
0.43857,90.82569,0.001,350
0.44006,90.76628,0.001,350
0.44084,90.92198,0.001,350
0.44145,91.07767,0.001,350
0.44214,91.23336,0.001,350
0.44323,91.38905,0.001,350
0.4461,91.28545,0.001,350
0.44749,91.12976,0.001,350
0.4486,90.97407,0.001,350
0.44979,90.81838,0.001,350
0.4531,90.88642,0.001,350
0.45409,91.04211,0.001,350
0.45491,91.19781,0.001,350
0.45636,91.33337,0.001,350
0.45817,91.22637,0.001,350
0.45903,91.38207,0.001,350
0.45996,91.53776,0.001,350
0.46182,91.69344,0.001,350
0.46355,91.84912,0.001,350
0.4644,92.00482,0.001,350
0.46511,92.16051,0.001,350
0.4659,92.31621,0.001,350
0.46749,92.47189,0.001,350
0.46853,92.33962,0.001,350
0.46895,92.18393,0.001,350
0.46925,92.02823,0.001,350
0.46971,91.87253,0.001,350
0.47106,91.85594,0.001,350
0.47224,92.01163,0.001,350
0.47339,92.16732,0.001,350
0.47655,92.13812,0.001,350
0.48032,91.98249,0.001,350
0.48153,91.8268,0.001,350
0.48296,91.89809,0.001,350
0.48333,92.05378,0.001,350
0.48364,92.20948,0.001,350
0.48388,92.36517,0.001,350
0.48412,92.52087,0.001,350
0.48438,92.67656,0.001,350
0.48466,92.83226,0.001,350
0.48551,92.92348,0.001,350
0.48586,92.76778,0.001,350
0.48629,92.61209,0.001,350
0.48725,92.49686,0.001,350
0.48833,92.65256,0.001,350
0.48901,92.80825,0.001,350
0.49002,92.96394,0.001,350
0.49211,92.97929,0.001,350
0.49273,92.8236,0.001,350
0.49323,92.6679,0.001,350
0.49368,92.51221,0.001,350
0.49404,92.35651,0.001,350
0.4944,92.20082,0.001,350
0.49476,92.04512,0.001,350
0.49511,91.88942,0.001,350
0.49545,91.73373,0.001,350
0.4958,91.57803,0.001,350
0.49656,91.42234,0.001,350
0.49713,91.49879,0.001,350
0.49755,91.65448,0.001,350
0.49776,91.81018,0.001,350
0.49796,91.96587,0.001,350
0.49816,92.12157,0.001,350
0.49842,92.27726,0.001,350
0.4987,92.43296,0.001,350
0.50111,92.54875,0.001,350
0.5061,92.68933,0.001,350
0.50703,92.84502,0.001,350
0.50784,93.00071,0.001,350
0.50886,93.1564,0.001,350
0.51029,93.11077,0.001,350
0.51095,92.95507,0.001,350
0.51136,92.79938,0.001,350
0.51172,92.64368,0.001,350
0.51207,92.48798,0.001,350
0.51235,92.33229,0.001,350
0.51262,92.17659,0.001,350
0.51332,92.08167,0.001,350
0.51374,92.23737,0.001,350
0.51406,92.39306,0.001,350
0.5145,92.54876,0.001,350
0.51515,92.70446,0.001,350
0.51732,92.78388,0.001,350
0.51856,92.62818,0.001,350
0.5194,92.47249,0.001,350
0.52164,92.38287,0.001,350
0.52325,92.53856,0.001,350
0.52594,92.69421,0.001,350
0.52643,92.84991,0.001,350
0.52694,93.0056,0.001,350
0.5285,93.07534,0.001,350
0.5298,93.23103,0.001,350
0.53073,93.38672,0.001,350
0.53303,93.45598,0.001,350
0.53463,93.3003,0.001,350
0.53983,93.36714,0.001,350
0.54087,93.52284,0.001,350
0.54129,93.67853,0.001,350
0.54337,93.771,0.001,350
0.54441,93.6153,0.001,350
0.54629,93.45964,0.001,350
0.5505,93.59073,0.001,350
0.55305,93.74641,0.001,350
0.55458,93.90209,0.001,350
0.55521,94.05779,0.001,350
0.55566,94.21348,0.001,350
0.55622,94.36918,0.001,350
0.55809,94.37234,0.001,350
0.55935,94.21665,0.001,350
0.56171,94.19619,0.001,350
0.56283,94.35188,0.001,350
0.5639,94.50758,0.001,350
0.56646,94.38217,0.001,350
0.56708,94.22648,0.001,350
0.56737,94.07078,0.001,350
0.56772,93.91509,0.001,350
0.56814,94.05667,0.001,350
0.56844,94.21236,0.001,350
0.56871,94.36806,0.001,350
0.56997,94.43747,0.001,350
0.57035,94.28178,0.001,350
0.57072,94.12608,0.001,350
0.57111,93.97039,0.001,350
0.57155,93.81469,0.001,350
0.57198,93.659,0.001,350
0.57375,93.62479,0.001,350
0.57436,93.78049,0.001,350
0.57496,93.93618,0.001,350
0.57574,94.09187,0.001,350
0.57665,94.24757,0.001,350
0.57961,94.20654,0.001,350
0.58127,94.25623,0.001,350
0.58183,94.41192,0.001,350
0.58636,94.47733,0.001,350
0.59091,94.33241,0.001,350
0.59172,94.48254,0.001,350
0.59221,94.63823,0.001,350
0.59256,94.79393,0.001,350
0.5929,94.94963,0.001,350
0.59321,95.10532,0.001,350
0.5935,95.26102,0.001,350
0.59379,95.41671,0.001,350
0.59449,95.57241,0.001,350
0.59513,95.7281,0.001,350
0.59617,95.87427,0.001,350
0.5988,95.71862,0.001,350
0.60272,95.77271,0.001,350
0.6044,95.9284,0.001,350
0.60635,96.08401,0.001,350
0.60681,96.23971,0.001,350
0.60714,96.3954,0.001,350
0.60792,96.46645,0.001,350
0.60825,96.31075,0.001,350
0.60867,96.15506,0.001,350
0.60955,96.07789,0.001,350
0.61026,96.23359,0.001,350
0.61074,96.38928,0.001,350
0.61122,96.54498,0.001,350
0.6117,96.70067,0.001,350
0.61219,96.85637,0.001,350
0.61301,97.01206,0.001,350
0.61451,97.10225,0.001,350
0.61848,96.94663,0.001,350
0.61954,96.79094,0.001,350
0.6205,96.72104,0.001,350
0.62087,96.87673,0.001,350
0.62107,97.03243,0.001,350
0.62126,97.18812,0.001,350
0.62144,97.34382,0.001,350
0.62162,97.49952,0.001,350
0.62183,97.65521,0.001,350
0.62207,97.81091,0.001,350
0.6223,97.9666,0.001,350
0.62316,98.07959,0.001,350
0.62379,97.92389,0.001,350
0.62437,97.7682,0.001,350
0.6249,97.6125,0.001,350
0.62648,97.62118,0.001,350
0.62806,97.76947,0.001,350
0.63103,97.81762,0.001,350
0.63163,97.97332,0.001,350
0.63209,98.12901,0.001,350
0.6325,98.28471,0.001,350
0.63291,98.4404,0.001,350
0.63347,98.5961,0.001,350
0.63421,98.75179,0.001,350
0.635,98.90748,0.001,350
0.63521,99.06318,0.001,350
0.63541,99.21888,0.001,350
0.63599,99.37457,0.001,350
0.63649,99.22642,0.001,350
0.63689,99.07072,0.001,350
0.63723,98.91503,0.001,350
0.63757,98.75933,0.001,350
0.63809,98.60364,0.001,350
0.63862,98.44794,0.001,350
0.63973,98.29225,0.001,350
0.64435,98.24106,0.001,350
0.64547,98.08537,0.001,350
0.64714,97.93649,0.001,350
0.64775,98.09218,0.001,350
0.64825,98.24788,0.001,350
0.6485,98.40358,0.001,350
0.64875,98.55927,0.001,350
0.649,98.71497,0.001,350
0.64913,98.87066,0.001,350
0.64925,99.02636,0.001,350
0.64937,99.18206,0.001,350
0.64948,99.33775,0.001,350
0.64963,99.49345,0.001,350
0.64981,99.64914,0.001,350
0.64998,99.80484,0.001,350
0.65025,99.96054,0.001,350
0.65054,100.11623,0.001,350
0.65118,100.27193,0.001,350
0.65308,100.4276,0.001,350
0.65397,100.5833,0.001,350
0.65601,100.57241,0.001,350
0.65661,100.41671,0.001,350
0.65721,100.26101,0.001,350
0.65761,100.10532,0.001,350
0.65801,99.94962,0.001,350
0.65841,99.79393,0.001,350
0.65899,99.63823,0.001,350
0.65994,99.48254,0.001,350
0.661,99.61275,0.001,350
0.6618,99.76845,0.001,350
0.66263,99.92414,0.001,350
0.66376,100.07983,0.001,350
0.66413,100.23553,0.001,350
0.66444,100.39122,0.001,350
0.66473,100.54692,0.001,350
0.66513,100.70262,0.001,350
0.66667,100.65942,0.001,350
0.67166,100.50386,0.001,350
0.67422,100.62267,0.001,350
0.67534,100.77836,0.001,350
0.67601,100.93405,0.001,350
0.67716,101.08975,0.001,350
0.678,101.00599,0.001,350
0.67855,100.85029,0.001,350
0.67877,100.6946,0.001,350
0.67898,100.5389,0.001,350
0.67925,100.38321,0.001,350
0.6797,100.3422,0.001,350
0.67994,100.4979,0.001,350
0.68016,100.65359,0.001,350
0.68034,100.80929,0.001,350
0.68052,100.96499,0.001,350
0.68076,101.12068,0.001,350
0.68112,101.27638,0.001,350
0.68247,101.43206,0.001,350
0.68447,101.58774,0.001,350
0.68559,101.74343,0.001,350
0.00783,3.8192,0.001,300
0.00782,3.76277,0.001,300
0.0079,3.81646,0.001,300
0.00793,3.8089,0.001,300
0.00794,3.82487,0.001,300
0.00798,3.79176,0.001,300
0.00784,3.8222,0.001,300
0.00786,3.81177,0.001,300
0.00791,3.84274,0.001,300
0.00765,3.37691,0.001,300
0.00724,2.55947,0.001,300
0.00676,1.74204,0.001,300
0.00621,0.9246,0.001,300
0.0055,0.10717,0.001,300
0.00443,-0.71026,0.001,300
2.65E-04,-1.24757,0.001,300
0.00107,-0.43013,0.001,300
0.00223,0.3873,0.001,300
0.00298,1.20473,0.001,300
0.00406,2.02216,0.001,300
0.00491,2.8396,0.001,300
0.00561,3.65703,0.001,300
0.0063,4.47447,0.001,300
0.00684,5.2919,0.001,300
0.00738,6.10934,0.001,300
0.00805,6.92677,0.001,300
0.00883,7.74421,0.001,300
0.00977,8.56164,0.001,300
0.01067,9.37907,0.001,300
0.01199,10.17851,0.001,300
0.01439,10.91993,0.001,300
0.01554,11.73736,0.001,300
0.01634,12.5548,0.001,300
0.01706,13.37223,0.001,300
0.01782,14.18967,0.001,300
0.01849,15.0071,0.001,300
0.01917,15.82454,0.001,300
0.01987,16.64197,0.001,300
0.02049,17.45941,0.001,300
0.02114,18.27684,0.001,300
0.02187,19.09428,0.001,300
0.02255,19.91171,0.001,300
0.02321,20.72914,0.001,300
0.0239,21.54658,0.001,300
0.02456,22.36401,0.001,300
0.02536,23.18145,0.001,300
0.02609,23.99888,0.001,300
0.02684,24.81632,0.001,300
0.02755,25.51975,0.001,300
0.02852,26.32318,0.001,300
0.02929,27.14062,0.001,300
0.03009,27.83005,0.001,300
0.03101,28.61349,0.001,300
0.03199,29.43092,0.001,300
0.03301,30.24835,0.001,300
0.03392,30.97379,0.001,300
0.03462,31.70722,0.001,300
0.03578,32.51065,0.001,300
0.03692,33.27009,0.001,300
0.03789,34.02952,0.001,300
0.03885,34.84696,0.001,300
0.04008,35.55639,0.001,300
0.04102,36.16982,0.001,300
0.04208,36.89526,0.001,300
0.04291,37.61669,0.001,300
0.04377,38.33812,0.001,300
0.04465,38.82556,0.001,300
0.04532,39.34699,0.001,300
0.04623,40.00043,0.001,300
0.04736,40.76186,0.001,300
0.0484,41.51129,0.001,300
0.04944,42.15672,0.001,300
0.05024,42.64815,0.001,300
0.05098,43.11158,0.001,300
0.05192,43.80502,0.001,300
0.05269,44.49845,0.001,300
0.0532,44.64989,0.001,300
0.05402,45.06932,0.001,300
0.05485,45.41525,0.001,300
0.05577,46.09181,0.001,300
0.05706,46.71162,0.001,300
0.05803,47.27505,0.001,300
0.05894,47.69849,0.001,300
0.05981,48.09392,0.001,300
0.06064,48.66665,0.001,300
0.06167,48.91279,0.001,300
0.06243,49.49222,0.001,300
0.0633,49.84435,0.001,300
0.06398,50.20891,0.001,300
0.06497,50.47652,0.001,300
0.06599,51.15396,0.001,300
0.06688,51.39261,0.001,300
0.06747,51.69882,0.001,300
0.06841,52.15026,0.001,300
0.06899,52.49369,0.001,300
0.07001,52.86912,0.001,300
0.07094,53.18455,0.001,300
0.07179,53.45798,0.001,300
0.07257,53.98459,0.001,300
0.07326,54.26884,0.001,300
0.07403,54.70772,0.001,300
0.0747,54.89171,0.001,300
0.07538,55.29885,0.001,300
0.07633,55.88658,0.001,300
0.07739,56.19799,0.001,300
0.07817,56.60455,0.001,300
0.079,56.92688,0.001,300
0.07982,57.37232,0.001,300
0.08054,57.72575,0.001,300
0.08177,58.15882,0.001,300
0.08258,58.57938,0.001,300
0.08354,59.18805,0.001,300
0.08417,59.13148,0.001,300
0.08477,59.75492,0.001,300
0.08547,59.96635,0.001,300
0.08624,60.49578,0.001,300
0.08718,60.70722,0.001,300
0.08822,61.24865,0.001,300
0.08915,61.70408,0.001,300
0.08975,62.03752,0.001,300
0.09067,61.97705,0.001,300
0.09124,62.08638,0.001,300
0.09192,62.73382,0.001,300
0.09284,63.06925,0.001,300
0.09373,63.29731,0.001,300
0.09464,63.79412,0.001,300
0.09551,64.11155,0.001,300
0.09614,64.09699,0.001,300
0.09669,64.34242,0.001,300
0.09723,64.58786,0.001,300
0.09812,64.95529,0.001,300
0.0989,65.11072,0.001,300
0.09963,65.31016,0.001,300
0.10054,65.72559,0.001,300
0.10123,65.68297,0.001,300
0.10212,66.05754,0.001,300
0.10296,66.20189,0.001,300
0.10376,66.53867,0.001,300
0.10441,66.64876,0.001,300
0.10515,67.06019,0.001,300
0.10587,67.20963,0.001,300
0.10668,67.16894,0.001,300
0.1072,67.4065,0.001,300
0.10832,67.94593,0.001,300
0.10913,68.04136,0.001,300
0.11019,68.1452,0.001,300
0.11113,68.50623,0.001,300
0.11196,68.64566,0.001,300
0.11247,68.6089,0.001,300
0.11299,68.98653,0.001,300
0.11385,69.08003,0.001,300
0.11451,69.3054,0.001,300
0.11567,69.63084,0.001,300
0.11632,69.66227,0.001,300
0.11714,70.0137,0.001,300
0.1179,70.20686,0.001,300
0.11886,70.32057,0.001,300
0.11975,70.55801,0.001,300
0.12048,70.95256,0.001,300
0.12136,70.81288,0.001,300
0.12194,70.99569,0.001,300
0.12336,71.20226,0.001,300
0.12402,71.27718,0.001,300
0.12487,71.42939,0.001,300
0.12533,71.77195,0.001,300
0.12608,71.74348,0.001,300
0.12671,71.97109,0.001,300
0.12756,72.04965,0.001,300
0.12828,72.14622,0.001,300
0.12914,72.31522,0.001,300
0.13033,72.54065,0.001,300
0.13114,72.62008,0.001,300
0.13203,72.80649,0.001,300
0.13275,72.84095,0.001,300
0.13391,72.98962,0.001,300
0.13447,73.06018,0.001,300
0.13482,73.02875,0.001,300
0.13576,72.54468,0.001,300
0.13638,72.63788,0.001,300
0.13682,72.73645,0.001,300
0.13733,73.00501,0.001,300
0.1382,73.16558,0.001,300
0.1392,73.32885,0.001,300
0.13985,73.07629,0.001,300
0.14049,73.30028,0.001,300
0.14136,73.52285,0.001,300
0.14179,73.63659,0.001,300
0.14227,73.62002,0.001,300
0.14312,73.73345,0.001,300
0.14403,73.66411,0.001,300
0.14466,73.79332,0.001,300
0.14517,73.87276,0.001,300
0.14564,73.89181,0.001,300
0.1465,74.18963,0.001,300
0.14758,74.31706,0.001,300
0.14838,74.45351,0.001,300
0.14882,74.42393,0.001,300
0.14962,74.61864,0.001,300
0.15045,74.7388,0.001,300
0.15151,74.86223,0.001,300
0.15237,75.04566,0.001,300
0.1529,75.1951,0.001,300
0.15369,75.24253,0.001,300
0.15439,75.27197,0.001,300
0.15531,75.7934,0.001,300
0.15606,75.53317,0.001,300
0.15654,75.42773,0.001,300
0.15727,75.6737,0.001,300
0.15794,75.61886,0.001,300
0.15855,75.79657,0.001,300
0.15921,75.83799,0.001,300
0.16035,76.04056,0.001,300
0.16141,76.31113,0.001,300
0.16224,76.2363,0.001,300
0.16286,76.45974,0.001,300
0.16344,76.40117,0.001,300
0.16503,76.71939,0.001,300
0.1657,76.84804,0.001,300
0.16634,77.31947,0.001,300
0.16691,77.11291,0.001,300
0.16796,77.09966,0.001,300
0.16846,77.20977,0.001,300
0.16944,77.2232,0.001,300
0.17035,77.42936,0.001,300
0.1712,77.51007,0.001,300
0.17189,77.4195,0.001,300
0.17251,77.70894,0.001,300
0.17335,77.64037,0.001,300
0.17438,77.6782,0.001,300
0.17484,77.55924,0.001,300
0.17535,77.84133,0.001,300
0.17611,77.9059,0.001,300
0.17686,78.06954,0.001,300
0.17737,77.99497,0.001,300
0.17803,78.19759,0.001,300
0.17869,78.11784,0.001,300
0.17958,78.35473,0.001,300
0.1802,78.45671,0.001,300
0.18091,78.54014,0.001,300
0.18148,78.56442,0.001,300
0.18213,78.45301,0.001,300
0.18263,78.94844,0.001,300
0.18331,78.61612,0.001,300
0.18436,78.84331,0.001,300
0.18484,78.53475,0.001,300
0.1856,78.95618,0.001,300
0.18668,78.95361,0.001,300
0.18723,79.03905,0.001,300
0.18799,79.10352,0.001,300
0.18869,79.04008,0.001,300
0.18947,79.31265,0.001,300
0.19005,79.35122,0.001,300
0.19088,79.23222,0.001,300
0.19152,79.57035,0.001,300
0.19254,79.39092,0.001,300
0.19329,79.61452,0.001,300
0.194,79.39405,0.001,300
0.19452,79.60539,0.001,300
0.19566,79.63318,0.001,300
0.19643,79.71175,0.001,300
0.1971,79.81169,0.001,300
0.19774,80.00912,0.001,300
0.19828,79.64456,0.001,300
0.19885,80.16001,0.001,300
0.19974,80.17458,0.001,300
0.20038,80.03714,0.001,300
0.20127,80.00429,0.001,300
0.20201,80.09373,0.001,300
0.2031,80.15284,0.001,300
0.2037,80.54459,0.001,300
0.20429,80.45003,0.001,300
0.20514,80.26054,0.001,300
0.20601,80.2989,0.001,300
0.20704,80.61367,0.001,300
0.20754,80.41576,0.001,300
0.20865,80.5612,0.001,300
0.20964,80.56537,0.001,300
0.21039,80.76606,0.001,300
0.21138,80.87749,0.001,300
0.21198,80.95892,0.001,300
0.21262,80.75564,0.001,300
0.2132,80.86379,0.001,300
0.21395,81.33678,0.001,300
0.21455,81.00134,0.001,300
0.21555,80.97191,0.001,300
0.21669,81.01352,0.001,300
0.21722,81.17905,0.001,300
0.21804,81.33239,0.001,300
0.21887,81.33382,0.001,300
0.21939,81.33874,0.001,300
0.22006,81.10669,0.001,300
0.22111,81.32788,0.001,300
0.2217,81.29644,0.001,300
0.22222,81.42501,0.001,300
0.2233,81.39243,0.001,300
0.22388,81.52186,0.001,300
0.22457,81.46671,0.001,300
0.22516,81.39473,0.001,300
0.22642,81.69614,0.001,300
0.22687,81.88242,0.001,300
0.22751,81.77101,0.001,300
0.22833,81.74244,0.001,300
0.22879,81.92812,0.001,300
0.2302,81.89469,0.001,300
0.23106,81.85726,0.001,300
0.23149,82.06618,0.001,300
0.23185,81.84761,0.001,300
0.23237,81.83705,0.001,300
0.233,82.15048,0.001,300
0.23358,82.03608,0.001,300
0.23473,82.14365,0.001,300
0.23518,82.19022,0.001,300
0.23601,82.28722,0.001,300
0.2367,82.22465,0.001,300
0.23715,82.16409,0.001,300
0.23797,82.43648,0.001,300
0.23874,82.17596,0.001,300
0.23974,82.51339,0.001,300
0.24073,82.62282,0.001,300
0.2416,82.55226,0.001,300
0.24225,82.47169,0.001,300
0.24284,82.34887,0.001,300
0.24333,82.38544,0.001,300
0.24379,82.518,0.001,300
0.24446,82.64143,0.001,300
0.24528,82.53886,0.001,300
0.2463,82.76629,0.001,300
0.24776,82.67372,0.001,300
0.24822,82.95685,0.001,300
0.24916,82.83342,0.001,300
0.24967,82.63998,0.001,300
0.25047,82.83455,0.001,300
0.25088,83.11311,0.001,300
0.2515,82.95568,0.001,300
0.25217,82.85575,0.001,300
0.25279,82.97319,0.001,300
0.2536,83.10662,0.001,300
0.25404,83.14994,0.001,300
0.25473,83.04051,0.001,300
0.25525,83.09307,0.001,300
0.25565,83.29164,0.001,300
0.25624,83.2218,0.001,300
0.25676,83.39523,0.001,300
0.2573,83.41733,0.001,300
0.25797,83.1921,0.001,300
0.25862,83.55047,0.001,300
0.25917,83.35503,0.001,300
0.25994,83.4584,0.001,300
0.26052,83.59616,0.001,300
0.26116,83.29927,0.001,300
0.26161,83.49871,0.001,300
0.26235,83.49786,0.001,300
0.26294,83.51357,0.001,300
0.26357,83.66901,0.001,300
0.26414,83.72044,0.001,300
0.26466,84.24212,0.001,300
0.26529,84.15469,0.001,300
0.26622,84.06674,0.001,300
0.26657,84.11217,0.001,300
0.26709,84.09839,0.001,300
0.26794,83.94096,0.001,300
0.26872,83.96952,0.001,300
0.26942,83.96591,0.001,300
0.27015,84.05866,0.001,300
0.27065,84.05922,0.001,300
0.27134,84.12179,0.001,300
0.27184,84.03635,0.001,300
0.27268,84.08308,0.001,300
0.27336,84.04149,0.001,300
0.27413,84.00395,0.001,300
0.27495,84.14438,0.001,300
0.27567,83.67419,0.001,300
0.27648,84.17324,0.001,300
0.27695,83.75268,0.001,300
0.27758,83.86611,0.001,300
0.27857,83.85954,0.001,300
0.27977,83.79103,0.001,300
0.28026,83.5524,0.001,300
0.28106,83.99384,0.001,300
0.28154,83.96073,0.001,300
0.28211,84.1427,0.001,300
0.28285,84.13814,0.001,300
0.28417,83.79357,0.001,300
0.28473,84.169,0.001,300
0.2856,83.90044,0.001,300
0.28599,84.02387,0.001,300
0.28672,84.0547,0.001,300
0.28743,84.11326,0.001,300
0.28821,83.96383,0.001,300
0.28921,84.17861,0.001,300
0.28982,84.13596,0.001,300
0.29024,84.26053,0.001,300
0.29103,84.13891,0.001,300
0.29202,84.12634,0.001,300
0.2927,84.28623,0.001,300
0.29337,84.32921,0.001,300
0.2939,84.14064,0.001,300
0.29458,84.35992,0.001,300
0.29509,84.28849,0.001,300
0.2956,84.29906,0.001,300
0.29606,84.21562,0.001,300
0.29678,84.30181,0.001,300
0.29729,84.31875,0.001,300
0.29794,84.27732,0.001,300
0.29849,84.29212,0.001,300
0.29909,84.56755,0.001,300
0.29951,84.33699,0.001,300
0.30014,84.37442,0.001,300
0.30073,84.48985,0.001,300
0.30152,84.38329,0.001,300
0.30221,84.39272,0.001,300
0.30262,84.42816,0.001,300
0.30335,84.18959,0.001,300
0.30412,84.59302,0.001,300
0.30455,84.57446,0.001,300
0.30494,84.53589,0.001,300
0.30617,84.34533,0.001,300
0.30695,84.54124,0.001,300
0.30801,84.44781,0.001,300
0.30868,84.15163,0.001,300
0.30928,84.33506,0.001,300
0.30996,84.5055,0.001,300
0.31059,84.32993,0.001,300
0.31155,84.53536,0.001,300
0.31202,84.1468,0.001,300
0.31269,84.38823,0.001,300
0.31339,84.43633,0.001,300
0.31402,84.4491,0.001,300
0.31452,84.47854,0.001,300
0.31511,84.35203,0.001,300
0.31594,84.4194,0.001,300
0.31677,84.35516,0.001,300
0.31728,84.73427,0.001,300
0.31773,84.73829,0.001,300
0.31836,84.62314,0.001,300
0.31907,84.11057,0.001,300
0.31966,84.418,0.001,300
0.32057,84.57656,0.001,300
0.32119,84.60187,0.001,300
0.32217,84.40931,0.001,300
0.32267,84.43674,0.001,300
0.32365,84.72417,0.001,300
0.3244,84.6376,0.001,300
0.3252,84.49496,0.001,300
0.32579,84.51047,0.001,300
0.3265,84.61609,0.001,300
0.32719,84.69866,0.001,300
0.32788,84.54877,0.001,300
0.32854,84.55621,0.001,300
0.32926,84.48364,0.001,300
0.32978,84.90707,0.001,300
0.33033,84.89949,0.001,300
0.33103,84.57006,0.001,300
0.33164,84.57663,0.001,300
0.33267,84.77481,0.001,300
0.33318,84.85376,0.001,300
0.33396,84.53267,0.001,300
0.33465,84.69989,0.001,300
0.33549,84.64354,0.001,300
0.3361,84.54298,0.001,300
0.33692,84.51559,0.001,300
0.33756,84.72416,0.001,300
0.3381,84.78528,0.001,300
0.33863,84.52671,0.001,300
0.33937,84.53415,0.001,300
0.33988,84.64958,0.001,300
0.34059,84.55499,0.001,300
0.34159,84.74755,0.001,300
0.34212,84.46012,0.001,300
0.34287,84.70732,0.001,300
0.3432,84.57275,0.001,300
0.34379,84.70219,0.001,300
0.34431,84.70562,0.001,300
0.34486,84.74895,0.001,300
0.34578,84.88151,0.001,300
0.34646,84.66408,0.001,300
0.34692,84.67464,0.001,300
0.3477,84.60879,0.001,300
0.34818,84.59777,0.001,300
0.34891,84.38434,0.001,300
0.34952,84.62309,0.001,300
0.35011,84.78453,0.001,300
0.35072,84.73804,0.001,300
0.35142,84.74861,0.001,300
0.35207,84.36883,0.001,300
0.35252,84.84226,0.001,300
0.35311,84.7477,0.001,300
0.35377,84.60487,0.001,300
0.35426,84.35057,0.001,300
0.35455,84.474,0.001,300
0.35512,84.30857,0.001,300
0.35552,84.59713,0.001,300
0.35595,84.7557,0.001,300
0.35661,84.69974,0.001,300
0.3575,84.49283,0.001,300
0.35777,84.8714,0.001,300
0.35841,84.62796,0.001,300
0.3588,84.70053,0.001,300
0.35944,84.76491,0.001,300
0.3599,84.47634,0.001,300
0.36062,84.60978,0.001,300
0.36102,84.45121,0.001,300
0.36133,84.45865,0.001,300
0.36177,84.47408,0.001,300
0.36273,84.6725,0.001,300
0.36346,84.73706,0.001,300
